time_ms,left_cmd_torque,right_cmd_torque,fl_vel,fr_vel,robot_vel
435,4.56294,-4.62325,2.7067,-2.71339,0.169949
436,4.42964,-4.4998,2.71629,-2.72294,0.170476
437,4.42964,-4.4998,2.72304,-2.72984,0.171019
438,4.29855,-4.35921,2.72986,-2.73679,0.171555
439,4.29855,-4.35921,2.73434,-2.7412,0.17208
440,4.57418,-4.63563,2.73922,-2.74603,0.172578
441,4.57418,-4.63563,2.74935,-2.75613,0.17307
442,4.44101,-4.50272,2.7589,-2.76564,0.173593
443,4.44101,-4.50272,2.7656,-2.77233,0.174132
444,4.30049,-4.37204,2.77237,-2.77909,0.174663
445,4.30049,-4.37204,2.77664,-2.78352,0.175182
446,4.57968,-4.6518,2.78133,-2.78834,0.175675
447,4.57968,-4.6518,2.79135,-2.79849,0.176161
448,4.4468,-4.50938,2.80078,-2.80802,0.176679
449,4.4468,-4.50938,2.8074,-2.81455,0.177213
450,4.30658,-4.36939,2.81408,-2.82116,0.177738
451,4.30658,-4.36939,2.81827,-2.8253,0.178251
452,4.58925,-4.65281,2.82287,-2.82986,0.178737
453,4.58925,-4.65281,2.83287,-2.83983,0.179215
454,4.44704,-4.52038,2.84227,-2.8492,0.179726
455,4.44704,-4.52038,2.84867,-2.85576,0.180252
456,4.30729,-4.37105,2.85515,-2.86238,0.18077
457,4.30729,-4.37105,2.85918,-2.86634,0.181276
458,4.59355,-4.65802,2.86363,-2.87074,0.181753
459,4.59355,-4.65802,2.87353,-2.88061,0.182223
460,4.45174,-4.51641,2.88284,-2.88989,0.182725
461,4.45174,-4.51641,2.88915,-2.89619,0.183243
462,4.31242,-4.37725,2.89555,-2.90257,0.183752
463,4.31242,-4.37725,2.89949,-2.90649,0.184249
464,4.60217,-4.66771,2.90385,-2.91085,0.184718
465,4.60217,-4.66771,2.91372,-2.92072,0.18518
466,4.45116,-4.51685,2.92298,-2.92999,0.185676
467,4.45116,-4.51685,2.92908,-2.93609,0.186187
468,4.31241,-4.37828,2.93528,-2.9423,0.186688
469,4.31241,-4.37828,2.93905,-2.94608,0.187176
470,4.60576,-4.67231,2.94325,-2.95028,0.187636
471,4.60576,-4.67231,2.95303,-2.96008,0.18809
472,4.45527,-4.52196,2.9622,-2.96926,0.188577
473,4.45527,-4.52196,2.96821,-2.97529,0.189079
474,4.30748,-4.37431,2.97432,-2.98141,0.189573
475,4.30748,-4.37431,2.97784,-2.98494,0.190053
476,4.60453,-4.67202,2.98181,-2.98892,0.190503
477,4.60453,-4.67202,2.99144,-2.99857,0.190947
478,4.45471,-4.52232,3.00046,-3.0076,0.191423
479,4.45471,-4.52232,3.00634,-3.0135,0.191916
480,4.30761,-4.36576,3.01232,-3.01949,0.192399
481,4.30761,-4.36576,3.01572,-3.02273,0.192869
482,4.60761,-4.66576,3.01957,-3.02645,0.193308
483,4.60761,-4.66576,3.02912,-3.03589,0.19374
484,4.44951,-4.51836,3.03805,-3.04472,0.194206
485,4.44951,-4.51836,3.04368,-3.05048,0.194687
486,4.30327,-4.36262,3.04943,-3.05632,0.195159
487,4.30327,-4.36262,3.05263,-3.05943,0.195617
488,4.60327,-4.66262,3.05629,-3.06301,0.196045
489,4.60327,-4.66262,3.06566,-3.07232,0.196465
490,4.44963,-4.51009,3.0744,-3.08101,0.196919
491,4.44963,-4.51009,3.07994,-3.08652,0.197388
